بنگلا دیش	 Location
جماعتوں،	 Other
عمران خان	 Person
کی	 Other
پاکستان تحریک انصاف	 Organization
اور	 Other
طاہر القادری	 Person
کی	 Other
پاکستان عوامی تحریک	 Organization
پر	 Other
سخت	 Other
تنقید	 Other
کی	 Other
تھی	 Other
اور	 Other
انھیں	 Other
چونتیس ارب	 Number
ڈالر	 Other
کے	 Other
منصوبوں	 Other
سے	 Other
ملک	 Other
کو	 Other
محروم	 Other
کر	 Other
دینے	 Other
کا	 Other
ذمہ	 Other
دار	 Other
ٹھہرایا	 Other
تھا۔	 Other
 
وزیر اعظم	 Desigation
نواز شریف	 Person
نے	 Other
جمعرات	 Other
کے	 Other
روز	 Other
اسلام آباد	 Location
میں	 Other
وفاقی	 Other
کابینہ	 Other
کے	 Other
خصوصی	 Other
اجلاس	 Other
سے	 Other
خطاب	 Other
کرتے	 Other
ہوئے	 Other
کہا	 Other
کہ	 Other
دو	 Number
روز	 Other
قبل	 Other
چین	 Location
کی	 Other
جانب	 Other
سے	 Other
ان	 Other
معاہدوں	 Other
پر	 Other
دستخط	 Other
کرنے	 Other
کی	 Other
تصدیق	 Other
کر	 Other
دی	 Other
گئی	 Other
ہے۔	 Other
 
دو	 Number
دن	 Other
پہلے	 Other
چین	 Location
کی	 Other
جانب	 Other
سے	 Other
تصدیق	 Other
موصول	 Other
ہوئی	 Other
ہے	 Other
کہ	 Other
ان	 Other
منصوبوں	 Other
پر	 Other
دستخط	 Other
چین	 Location
ہی	 Other
میں	 Other
کیے	 Other
جا	 Other
سکتے	 Other
ہیں۔	 Other
 
یہ	 Other
منصوبے	 Other
ملک	 Other
کی	 Other
تقدیر	 Other
بدل	 Other
دیں	 Other
گے	 Other
اسی	 Other
لیے	 Other
ہم	 Other
ان	 Other
معاہدوں	 Other
پر	 Other
جلد	 Other
از	 Other
جلد	 Other
دستخط	 Other
کر	 Other
کے	 Other
انھیں	 Other
عملی	 Other
جامہ	 Other
پہنانا	 Other
چاہتے	 Other
ہیں۔	 Other
 
وزارت خارجہ	 Organization
کے	 Other
ذرائع	 Other
کا	 Other
کہنا	 Other
ہے	 Other
کہ	 Other
چینی	 Other
حکومت	 Other
ان	 Other
معاہدوں	 Other
پر	 Other
اسلام آباد	 Location
ہی	 Other
میں	 Other
دستخط	 Other
کرنے	 Other
میں	 Other
دلچسپی	 Other
رکھتی	 Other
تھی	 Other
لیکن	 Other
وزیراعظم	 Person
پاکستان	 Location
کے	 Other
بے	 Other
حد	 Other
اصرار	 Other
پر	 Other
نواز شریف	 Person
کے	 Other
دورۂ	 Other
چین	 Location
میں	 Other
ان	 Other
معاہدوں	 Other
پر	 Other
دستخط	 Other
پر	 Other
رضا	 Other
مندی	 Other
ظاہر	 Other
کی	 Other
گئی	 Other
ہے۔	 Other
 
اس	 Other
سے	 Other
پہلے	 Other
چینی	 Other
حکومت	 Other
کا	 Other
اصرار	 Other
تھا	 Other
کہ	 Other
ان	 Other
معاہدوں	 Other
پر	 Other
چینی	 Other
صدر	 Person
کے	 Other
دورہ	 Other
پاکستان	 Location
ہی	 Other
میں	 Other
دستخط	 Other
ہوں	 Other
کیونکہ	 Other
ان	 Other
معاہدوں	 Other
کی	 Other
عدم	 Other
موجودگی	 Other
چینی	 Other
صدر	 Person
کے	 Other
پاکستان	 Location
جانے	 Other
کی	 Other
اہمیت	 Other
کو	 Other
کم	 Other
کر	 Other
دے	 Other
گی۔਍﻿﻿کوئی	 Other
 
پینتیس سال	 Time
پہلے	 Other
شائع	 Other
ہونے	 Other
والی	 Other
یہ	 Other
کتاب	 Other
یوں	 Other
تو	 Other
اُس	 Other
وائٹ	 Other
پیپر	 Other
کا	 Other
جواب	 Other
ہے	 Other
جو	 Other
جنرل	 Desigation
ضیا الحق	 Person
کی	 Other
فوجی	 Other
حکومت	 Other
نے	 Other
ذوالفقار علی بھٹو	 Person
اور	 Other
ان	 Other
کے	 Other
دورِ	 Other
حکومت	 Other
کے	 Other
بارے	 Other
میں	 Other
جاری	 Other
کیا	 Other
تھا	 Other
اور	 Other
جس	 Other
کا	 Other
مقصد	 Other
ان	 Other
کی	 Other
ساکھ	 Other
کو	 Other
ہر	 Other
پہلو	 Other
سے	 Other
تباہ	 Other
اور	 Other
برباد	 Other
کرنا	 Other
تھا۔	 Other
 
بھٹو	 Other
سنہ انیس سواکتہر	 Date
سے	 Other
سنہ انیس سوستتر	 Date
تک	 Other
سوال چیف مارشل ایڈمنسٹریٹر	 Desigation
صدر	 Desigation
اور	 Other
پھر	 Other
وزیراعظم	 Desigation
کی	 Other
حیثیت	 Other
سے	 Other
برسرِ	 Other
اقتدار	 Other
رہے	 Other
اور	 Other
قتل	 Other
کے	 Other
ایک	 Other
مقدمے	 Other
میں	 Other
چار اپریل انیس سواناسی	 Date
کو	 Other
پھانسی	 Other
پر	 Other
چڑھا	 Other
دیے	 Other
گئے۔	 Other
 
جنرل	 Desigation
ضیا	 Other
کے	 Other
وائٹ	 Other
پیپر	 Other
کا	 Other
بنیادی	 Other
مقصد	 Other
بھی	 Other
یہی	 Other
محسوس	 Other
کیا	 Other
گیا	 Other
تھا	 Other
کہ	 Other
جب	 Other
عدالت	 Other
کے	 Other
ذریعے	 Other
بھٹو	 Person
کو	 Other
سزا	 Other
سنائی	 Other
جائے	 Other
تو	 Other
بھٹو	 Person
کا	 Other
تشخص	 Other
اتنا	 Other
مجروح	 Other
کر	 Other
دیا	 Other
جائے	 Other
کہ	 Other
سزا	 Other
کے	 Other
فیصلے	 Other
پر	 Other
عمل	 Other
میں	 Other
کوئی	 Other
رکاوٹ	 Other
پیدا	 Other
نہ	 Other
ہو۔	 Other
 
تب	 Other
کے	 Other
مبصرین	 Other
اس	 Other
بات	 Other
پر	 Other
واضح	 Other
تھے	 Other
کہ	 Other
جنرل	 Desigation
ضیا	 Person
اور	 Other
ان	 Other
کے	 Other
ساتھی	 Other
بھٹو	 Person
سے	 Other
انتہائی	 Other
خوفزدہ	 Other
تھے	 Other
اور	 Other
محسوس	 Other
کرتے	 Other
تھے	 Other
کہ	 Other
بھٹو	 Person
ان	 Other
کی	 Other
زندگیوں	 Other
کے	 Other
لیے	 Other
ایک	 Other
ایسا	 Other
خطرہ	 Other
جسے	 Other
جلد	 Other
از	 Other
جلد	 Other
ختم	 Other
کر	 Other
دیا	 Other
جانا	 Other
چاہیے۔	 Other
 
شاید	 Other
بھٹو	 Person
بھی	 Other
اس	 Other
بات	 Other
کو	 Other
محسوس	 Other
کر	 Other
چکے	 Other
تھے	 Other
پھر	 Other
بھی	 Other
انھوں	 Other
اپنے	 Other
دشمنوں	 Other
کے	 Other
اس	 Other
خوف	 Other
کو	 Other
دور	 Other
کرنے	 Other
کی	 Other
حکمت	 Other
عملی	 Other
اپنانے	 Other
کی	 Other
کوئی	 Other
ضرورت	 Other
محسوس	 Other
نہیں	 Other
کی	 Other
اور	 Other
اپنے	 Other
خلاف	 Other
مقدمے	 Other
کو	 Other
سیاسی	 Other
پہلو	 Other
پر	 Other
زیادہ	 Other
زور	 Other
دیا	 Other
اور	 Other
عدلیے	 Other
میں	 Other
موجود	 Other
اپنے	 Other
مخالفوں	 Other
کا	 Other
کام	 Other
آسان	 Other
کر	 Other
دیا۔	 Other
 
جنرل	 Other
ضیا	 Person
ان	 Other
کے	 Other
اپنے	 Other
ہی	 Other
منتخب	 Other
کردہ	 Other
چیف آف آرمی اسٹاف	 Desigation
تھے	 Other
جنھوں	 Other
نے	 Other
پانچ جولائی انیس سو ستتر	 Date
ٹھیک	 Other
اُس	 Other
وقت	 Other
ان	 Other
کا	 Other
تختہ	 Other
الٹا	 Other
جب	 Other
وہ	 Other
سنہ انیس سو ستتر	 Date
کے	 Other
انتخابات	 Other
میں	 Other
مبینہ	 Other
دھاندلیوں	 Other
کی	 Other
بنیاد	 Other
پر	 Other
احتجاج	 Other
کرنے	 Other
والے	 Other
پاکستان	 Other
قومی اتحاد	 Organization
پی این اے	 Organization
سے	 Other
مذاکرات	 Other
کے	 Other
بعد	 Other
مفاہمت	 Other
کی	 Other
دستاویز	 Other
پر	 Other
دستخط	 Other
کرنے	 Other
والے	 Other
تھے۔	 Other
 
یہ	 Other
دستاویز	 Other
لندن	 Location
سمگل	 Other
ہوئی۔	 Other
 
اس	 Other
کی	 Other
فوٹو	 Other
کاپیاں	 Other
سفارتخانوں	 Other
اور	 Other
ذرائع	 Other
ابلاغ	 Other
کو	 Other
فراہم	 Other
کی	 Other
گئیں۔	 Other
 
اسی	 Other
دستاویز	 Other
کو	 Other
دہلی	 Location
کے	 Other
وکاس پبلشنگ ہاؤس	 Organization
نے	 Other
سنہ انیس سو اناسی	 Date
میں	 Other
کتابی	 Other
شکل	 Other
میں	 Other
چھاپا۔	 Other
 
فوجی	 Other
حکومت	 Other
کی	 Other
تمام	 Other
کوششوں	 Other
کے	 Other
باوجود	 Other
پاکستان	 Location
میں	 Other
یہ	 Other
کتاب	 Other
صرف	 Other
فوٹو	 Other
سٹیٹ	 Other
کاپی	 Other
کی	 Other
شکل	 Other
میں	 Other
گردش	 Other
کرنے	 Other
لگی۔	 Other
 
اس	 Other
کتاب	 Other
کو	 Other
یوں	 Other
تو	 Other
پینتیس	 Number
عنوانات	 Other
میں	 Other
تقسیم	 Other
کیا	 Other
گیا	 Other
ہے	 Other
جس	 Other
میں	 Other
سے	 Other
پہلے	 Other
بیس	 Number
حصوں	 Other
میں	 Other
زیادہ	 Other
تر	 Other
پاکستان	 Location
کے	 Other
اندرونی	 Other
حالات	 Other
کے	 Other
حوالے	 Other
سے	 Other
لگائے	 Other
جانے	 Other
والے	 Other
الزامات	 Other
کے	 Other
جواب	 Other
دیے	 Other
گئے	 Other
جب	 Other
کہ	 Other
باقی	 Other
میں	 Other
زیادہ	 Other
باب	 Other
بیرونی	 Other
امور	 Other
اور	 Other
پالیسی	 Other
معاملات	 Other
سے	 Other
تعلق	 Other
رکھتے	 Other
ہیں۔	 Other
 
وزیر اعظم	 Person
کو	 Other
نااہل	 Other
قرار	 Other
دینے	 Other
سے	 Other
متعلق	 Other
درخواستوں	 Other
کی	 Other
سماعت	 Other
کے	 Other
دوران	 Other
سپریم کورٹ	 Organization
نے	 Other
کہا	 Other
ہے	 Other
کہ	 Other
عدالت	 Other
عظمیٰ	 Other
کو	 Other
حکومت	 Other
اور	 Other
اپوزیشن	 Other
کے	 Other
درمیان	 Other
اختلافات	 Other
سے	 Other
کوئی	 Other
سروکار	 Other
نہیں	 Other
ہے	 Other
تاہم	 Other
اگر	 Other
عدالت	 Other
حالات	 Other
کو	 Other
دیکھتے	 Other
ہوئے	 Other
فیصلے	 Other
دینے	 Other
لگے	 Other
تو	 Other
وہ	 Other
متنازع	 Other
ہوں	 Other
گے۔	 Other
 
سپریم کورٹ	 Organization
کے	 Other
قائم	 Other
مقام	 Other
چیف جسٹس	 Desigation
جواد ایس خواجہ	 Person
کی	 Other
سربراہی	 Other
میں	 Other
سپریم کورٹ	 Organization
کے	 Other
تین	 Number
رکنی	 Other
بینچ	 Other
نے	 Other
بدھ	 Other
کو	 Other
وزیر	 Other
اعظم	 Other
میاں نواز شریف	 Person
کو	 Other
نااہل	 Other
قرار	 Other
دینے	 Other
سے	 Other
متعلق	 Other
درخواستوں	 Other
کی	 Other
سماعت	 Other
کی۔	 Other
 
یہ	 Other
درخواستیں	 Other
پاکستان مسلم لیگ ق	 Organization
کے	 Other
سربراہ	 Desigation
Other
چوہدری شجاعت حسین	 Person
،	 Other
پاکستان تحریک انصاف	 Organization
کے	 Other
رہنما	 Other
اسحاق خاکوانی	 Person
اور	 Other
گوہر نواز سندھو	 Person
کی	 Other
جانب	 Other
سے	 Other
دائر	 Other
کی	 Other
گئی	 Other
ہیں۔	 Other
 
قائم	 Other
مقام	 Other
چیف جسٹس	 Person
کا	 Other
کہنا	 Other
تھا	 Other
کہ	 Other
عدالتیں	 Other
آئین،	 Other
قانون	 Other
اور	 Other
شہادتوں	 Other
کو	 Other
سامنے	 Other
رکھتے	 Other
ہوئے	 Other
فیصلہ	 Other
کرتی	 Other
ہیں۔	 Other
 
اُنھوں	 Other
نے	 Other
کہا	 Other
کہ	 Other
اگر	 Other
وزیر اعظم	 Person
سمیت	 Other
دیگر	 Other
ارکان	 Other
پارلیمنٹ	 Other
صادق	 Other
اور	 Other
امین	 Other
کے	 Other
معیار	 Other
پر	 Other
پورا	 Other
نہیں	 Other
اُترتے	 Other
تو	 Other
عدالت	 Other
کو	 Other
اس	 Other
سے	 Other
کوئی	 Other
سروکار	 Other
نہیں	 Other
کہ	 Other
وزیر اعظم	 Person
اور	 Other
وزیر داخلہ	 Person
سمیت	 Other
متعدد	 Other
ارکان	 Other
نااہل	 Other
قرار	 Other
دیے	 Other
جائیں۔	 Other
 
بینچ	 Other
میں	 Other
موجود	 Other
جسٹس	 Desigation
سرمد جلال عثمانی	 Person
نے	 Other
درخواست	 Other
گزار	 Other
گوہر نواز سندھو	 Person
سے	 Other
استفسار	 Other
کیا	 Other
کہ	 Other
کیا	 Other
وزیر اعظم	 Person
کسی	 Other
مقدمے	 Other
میں	 Other
سزا	 Other
یافتہ	 Other
ہیں	 Other
جس	 Other
کا	 Other
درخواست	 Other
گزار	 Other
نے	 Other
نفی	 Other
میں	 Other
جواب	 Other
دیا۔	 Other
 
جسٹس	 Desigation
سرمد جلال عثمانی	 Person
کا	 Other
کہنا	 Other
تھا	 Other
کہ	 Other
بادی	 Other
النظر	 Other
میں	 Other
اُن	 Other
کی	 Other
درخواست	 Other
پر	 Other
سپیکر	 Person
قومی اسمبلی	 Organization
کی	 Other
رولنگ	 Other
آئین	 Other
کے	 Other
مطابق	 Other
ہے	 Other
جس	 Other
میں	 Other
سپیکر	 Person
نے	 Other
وزیر اعظم	 Person
کو	 Other
نااہل	 Other
قرار	 Other
دینے	 Other
سے	 Other
متعلق	 Other
اُن	 Other
کی	 Other
درخواست	 Other
مسترد	 Other
کر	 Other
دی	 Other
تھی۔	 Other
 
اگر	 Other
وزیر اعظم	 Person
سمیت	 Other
دیگر	 Other
ارکان	 Other
پارلیمنٹ	 Organization
صادق	 Other
اور	 Other
امین	 Other
کے	 Other
معیار	 Other
پر	 Other
پورا	 Other
نہیں	 Other
اُترتے	 Other
تو	 Other
عدالت	 Other
کو	 Other
اس	 Other
سے	 Other
کوئی	 Other
سروکار	 Other
نہیں	 Other
کہ	 Other
وزیر اعظم	 Person
اور	 Other
وزیر داخلہ	 Person
سمیت	 Other
متعدد	 Other
ارکان	 Other
نااہل	 Other
قرار	 Other
دیے	 Other
جائیں۔	 Other
 
قائم	 Other
مقام	 Other
چیف جسٹس	 Desigation
جسٹس	 Desigation
سرمد جلال عثمانی	 Person
کا	 Other
کہنا	 Other
تھا	 Other
کہ	 Other
انتخابات	 Other
میں	 Other
کسی	 Other
بھی	 Other
اُمیدوار	 Other
کو	 Other
نااہل	 Other
قرار	 Other
دینے	 Other
کا	 Other
اختیار	 Other
ریٹرنگ	 Other
افسران	 Other
کے	 Other
پاس	 Other
ہے۔	 Other
 
درخواست	 Other
گزاروں	 Other
کا	 Other
موقف	 Other
ہے	 Other
کہ	 Other
پارلیمنٹ ہاؤس	 Organization
کے	 Other
باہر	 Other
دھرنا	 Other
دینے	 Other
والی	 Other
دو	 Other
جماعتوں	 Other
پاکستان تحریک انصاف	 Organization
اور	 Other
پاکستان عوامی تحریک	 Organization
کی	 Other
قیادت	 Other
سے	 Other
مذاکرات	 Other
کے	 Other
لیے	 Other
وزیر اعظم	 Person
کو	 Other
فوج	 Other
کے	 Other
سربراہ	 Other
کو	 Other
سہولت	 Other
کار	 Other
کا	 Other
کردار	 Other
ادا	 Other
کرنے	 Other
کے	 Other
لیے	 Other
کہا	 Other
تھا۔	 Other
 
بعدازاں	 Other
قومی اسمبلی	 Organization
کے	 Other
اجلاس	 Other
کے	 Other
دوران	 Other
میاں نواز شریف	 Person
کا	 Other
کہنا	 Other
تھا	 Other
کہ	 Other
اُنھوں	 Other
نے	 Other
آرمی چیف	 Person
کو	 Other
ایسی	 Other
کوئی	 Other
ذمہ	 Other
داری	 Other
نہیں	 Other
دی	 Other
تھی۔	 Other
 
اس	 Other
لیے	 Other
اس	 Other
بیان	 Other
کی	 Other
بنیاد	 Other
پر	 Other
اُنھیں	 Other
نااہل	 Other
قرار	 Other
دیا	 Other
جائے۔	 Other
 
اٹارنی جنرل	 Person
نے	 Other
ان	 Other
درخواستوں	 Other
کا	 Other
جواب	 Other
عدالت	 Other
میں	 Other
جمع	 Other
کروا	 Other
دیا	 Other
ہے	 Other
جس	 Other
میں	 Other
کہا	 Other
گیا	 Other
ہے	 Other
کہ	 Other
پارلیمنٹ	 Organization
میں	 Other
ہونے	 Other
والی	 Other
کارروائی	 Other
کو	 Other
کسی	 Other
بھی	 Other
عدالت	 Other
میں	 Other
چیلنج	 Other
نہیں	 Other
کیا	 Other
جا	 Other
سکتا	 Other
اس	 Other
لیے	 Other
ان	 Other
درخواستوں	 Other
کو	 Other
مسترد	 Other
کیا	 Other
جائے۔	 Other
 
سپریم کورٹ	 Organization
نے	 Other
اٹارنی جنرل	 Person
سے	 Other
چار	 Number
نکات	 Other
پر	 Other
جواب	 Other
طلب	 Other
کیا	 Other
ہے	 Other
ان	 Other
میں	 Other
پہلا	 Other
نکتہ	 Other
یہ	 Other
ہے	 Other
کہ	 Other
اگر	 Other
کسی	 Other
بھی	 Other
رکن	 Other
قومی اسمبلی	 Organization
کی	 Other
نااہلی	 Other
سے	 Other
متعلق	 Other
کوئی	 Other
درخواست	 Other
آتی	 Other
ہے	 Other
تو	 Other
اس	 Other
کی	 Other
سماعت	 Other
کے	 Other
لیے	 Other
کونسی	 Other
مجاز	 Other
عدالت	 Other
یا	 Other
فورم	 Other
ہے،	 Other
اس	 Other
کے	 Other
علاوہ	 Other
کسی	 Other
بھی	 Other
رکن	 Other
کو	 Other
نااہل	 Other
قرار	 Other
دینے	 Other
کا	 Other
مجوزہ	 Other
طریقہ	 Other
کیا	 Other
ہوگا	 Other
اور	 Other
اس	 Other
طریقۂ	 Other
کار	 Other
کے	 Other
ثبوت	 Other
کیا	 Other
ہوں	 Other
گے،	 Other
وہ	 Other
بھی	 Other
نکات	 Other
میں	 Other
شامل	 Other
ہیں۔	 Other
 
ان	 Other
درخواستوں	 Other
کی	 Other
سماعت	 Other
دس نومبر	 Date
تک	 Other
کے	 Other
لیے	 Other
ملتوی	 Other
کر	 Other
دی	 Other
گئی۔	 Other
 
پاکستان	 Location
کے	 Other
خفیہ	 Other
اداروں	 Other
کی	 Other
ایک	 Other
رپورٹ	 Other
میں	 Other
کہا	 Other
گیا	 Other
ہے	 Other
کہ	 Other
گذشتہ	 Other
پانچ برس	 Time
میں	 Other
انسدادِ	 Other
دہشت	 Other
گردی	 Other
کی	 Other
عدالتوں	 Other
نے	 Other
چھ ہزار	 Number
سے	 Other
زیادہ	 Other
افراد	 Other
کو	 Other
ضمانت	 Other
پر	 Other
رہا	 Other
یا	 Other
بری	 Other
کیا	 Other
اور	 Other
ان	 Other
میں	 Other
سے	 Other
اکثریت	 Other
دوبارہ	 Other
ملک	 Other
دشمن	 Other
سرگرمیوں	 Other
میں	 Other
ملوث	 Other
پائی	 Other
گئی	 Other
ہے۔	 Other
 
وزارت داخلہ	 Organization
کے	 Other
ایک	 Other
اہلکار	 Other
نے	 Other
نام	 Other
ظاہر	 Other
نہ	 Other
کرنے	 Other
کی	 Other
شرط	 Other
پر	 Other
بی بی سی	 Organization
کو	 Other
بتایا	 Other
کہ	 Other
انسداد	 Other
دہشت	 Other
گردی	 Other
کی	 Other
عدالتوں	 Other
کی	 Other
طرف	 Other
سے	 Other
عدم	 Other
ثبوت	 Other
پر	 Other
رہائی	 Other
پانے	 Other
والوں	 Other
Other
میں	 Other
سب	 Other
سے	 Other
زیادہ	 Other
تعداد	 Other
دو ہزار	 Number
افراد	 Other
کا	 Other
تعلق	 Other
صوبہ پنجاب	 Location
